"date","spy","btc"
2024-08-04,-0.0431578827242094,NA
2024-08-05,-0.0736319858212007,-0.0295561533410048
2024-08-06,0.037138465099117,0.0091774246677318
2024-08-07,-0.0181319456214237,-0.00670656748555281
2024-08-08,0.114615857432958,0.0228542747197626
2024-08-09,-0.0135416335526674,0.00439996491891811
2024-08-10,0.00107857542961913,NA
2024-08-11,-0.0372135465234372,NA
2024-08-12,0.010756599640608,0.000525135436683183
2024-08-13,0.020924539277115,0.0163120885647514
2024-08-14,-0.0313783013916643,0.00314972825711111
2024-08-15,-0.020244862097136,0.0169949456425339
2024-08-16,0.0229114301013427,0.00223943680847379
2024-08-17,0.00988184063726237,NA
2024-08-18,-0.016870237926472,NA
2024-08-19,0.0171136635560061,0.00951603388197417
2024-08-20,-0.00811202460475731,-0.00162742153606314
2024-08-21,0.0359874877747519,0.00343050357035928
2024-08-22,-0.0130521141055435,-0.00787942666099728
2024-08-23,0.0596666777899252,0.0105693701753182
2024-08-24,0.001319630813085,NA
2024-08-25,0.00240522616054371,NA
2024-08-26,-0.0228425120791344,-0.0023866885272709
2024-08-27,-0.0551928775609079,0.00137211767541965
2024-08-28,-0.00804021450926693,-0.00582218225481938
2024-08-29,0.00608965674273899,0.0000895663176195882
2024-08-30,-0.00453478862002765,0.00950082280555526
2024-08-31,-0.00253330504958304,NA
2024-09-01,-0.0282817712577215,NA
2024-09-02,0.0306967310826489,NA
2024-09-03,-0.0288574422367031,-0.0207937078237644
2024-09-04,0.00936754896683662,-0.0020489464299836
2024-09-05,-0.0317387301454916,-0.00243517861072187
2024-09-06,-0.0401788599055402,-0.0169733780113111
2024-09-07,0.00353291785617069,NA
2024-09-08,0.0128809053957022,NA
2024-09-09,0.0389455136654467,0.0111338994687322
2024-09-10,0.010973955159394,0.00434638816500113
2024-09-11,-0.00531411042338101,0.010206636535156
2024-09-12,0.0135766976294007,0.00838793097540638
2024-09-13,0.0411907229072504,0.00520928101385395
2024-09-14,-0.00939128628854153,NA
2024-09-15,-0.0137983437794186,NA
2024-09-16,-0.016874951656181,0.001475830124687
2024-09-17,0.0357170886607077,0.000408374343387946
2024-09-18,0.0219943305683948,-0.00297018381499382
2024-09-19,0.0207211190539163,0.0169203863394478
2024-09-20,0.00400401164740542,-0.00173022084547259
2024-09-21,0.00318930301647824,NA
2024-09-22,0.00399660478802971,NA
2024-09-23,-0.00502306764307977,0.00249591044013661
2024-09-24,0.0152342441721866,0.00285720466919604
2024-09-25,-0.0181859645588887,-0.00220794540521755
2024-09-26,0.031764030655624,0.00395689513636085
2024-09-27,0.00930962964867825,-0.00145140806960203
2024-09-28,0.00147305035576025,NA
2024-09-29,-0.00383726267761302,NA
2024-09-30,-0.0357624770495681,0.00399923480780844
2024-10-01,-0.0401529704172501,-0.00899879303749774
2024-10-02,-0.00336252896593823,0.000421884561524401
2024-10-03,0.00208608537377595,-0.00182981593659049
2024-10-04,0.0213002835593872,0.00904624030703043
2024-10-05,0.000362002616500903,NA
2024-10-06,0.0116727017835175,NA
2024-10-07,-0.00931261159307203,-0.00908149120201524
2024-10-08,-0.0016835665376193,0.00941308246255734
2024-10-09,-0.0252611554684642,0.00690270777777804
2024-10-10,-0.00509036697595273,-0.00175164058835001
2024-10-11,0.0353784793604472,0.0059702825117575
2024-10-12,0.011906298332257,NA
2024-10-13,-0.00542109412935906,NA
2024-10-14,0.0495805492882901,0.0081452500395156
2024-10-15,0.0149526424220398,-0.00780017248529359
2024-10-16,0.00849010854744918,0.00433708375617799
2024-10-17,-0.00315352878722722,0.0000857184110410727
2024-10-18,0.0150048970496654,0.00383917584421829
2024-10-19,-0.000819623721527923,NA
2024-10-20,0.0093033301819392,NA
2024-10-21,-0.0239632629213025,-0.00164355659837116
2024-10-22,-0.0000956779931777652,-0.000531190176504231
2024-10-23,-0.013890438213699,-0.00917937486480383
2024-10-24,0.0256915479674532,0.00216043810385243
2024-10-25,-0.022532133472795,-0.000345505959254614
2024-10-26,0.00557070573324996,NA
2024-10-27,0.0135554840575667,NA
2024-10-28,0.028709215102557,0.00308665169135484
2024-10-29,0.0394465905777621,0.00161706849815079
2024-10-30,-0.00525236341818716,-0.00302978472030196
2024-10-31,-0.029806220896925,-0.0197978513743683
2024-11-01,-0.0104901612367784,0.00421157511698086
2024-11-02,-0.00278436278553029,NA
2024-11-03,-0.00794258611024876,NA
2024-11-04,-0.0136156113622657,-0.00215615133612599
2024-11-05,0.0225721124909319,0.0120192459351027
2024-11-06,0.086669031268464,0.024561337867092
2024-11-07,0.00350764968747887,0.00770244384319497
2024-11-08,0.00840432333931633,0.00432234044804574
2024-11-09,0.00304440638133574,NA
2024-11-10,0.0470070453718431,NA
2024-11-11,0.0973401431249626,0.000952451167788323
2024-11-12,-0.00844206626910678,-0.00311113082018525
2024-11-13,0.0294448504877615,0.00048569558168898
2024-11-14,-0.0374969223188114,-0.00645099451628565
2024-11-15,0.0428021182914262,-0.0128912882474652
2024-11-16,-0.00558881224411838,NA
2024-11-17,-0.00790035044031817,NA
2024-11-18,0.00772546540607537,0.00408890948938375
2024-11-19,0.0196975431836517,0.00364891837266313
2024-11-20,0.0213814449984326,0.000338707257992783
2024-11-21,0.0432046373822124,0.00535382426960893
2024-11-22,0.00499172209506117,0.00309473252472594
2024-11-23,-0.0124040025297939,NA
2024-11-24,0.00241624032647889,NA
2024-11-25,-0.0514096372932905,0.00338629471026183
2024-11-26,-0.012069852534281,0.00520790255441283
2024-11-27,0.0423288133049569,-0.00303468048756948
2024-11-28,-0.00323631000313282,NA
2024-11-29,0.0187361629072075,0.00619295984957473
2024-11-30,-0.0104427304650976,NA
2024-12-01,0.00857631162029024,NA
2024-12-02,-0.0146471197983608,0.00179075947785478
2024-12-03,0.00142660346856026,0.000463710090053988
2024-12-04,0.0284083108720062,0.00619023185666186
2024-12-05,-0.0222668653122219,-0.00164689031834749
2024-12-06,0.0338648017678092,0.00189390354345142
2024-12-07,0.0000262704848226063,NA
2024-12-08,0.0130513278197411,NA
2024-12-09,-0.0382925034662132,-0.00516304778952071
2024-12-10,-0.00780279355398795,-0.00311393168045341
2024-12-11,0.0454729495707633,0.00770092712661418
2024-12-12,-0.0112321381496045,-0.00516592830566084
2024-12-13,0.014057223472297,-0.000198539234437906
2024-12-14,-0.000850841793417154,NA
2024-12-15,0.0284523776965288,NA
2024-12-16,0.0164605674430302,0.00426094900538551
2024-12-17,0.00104522463303619,-0.00412865329012204
2024-12-18,-0.0591791546537702,-0.0302565628879948
2024-12-19,-0.0258259051251426,-0.000307310417659566
2024-12-20,0.00271427355318317,0.0119395248905353
2024-12-21,-0.00544879117211963,NA
2024-12-22,-0.0220441803820154,NA
2024-12-23,-0.00441217544912098,0.005970514162665
2024-12-24,0.0412739940682794,0.0110536612069485
2024-12-25,0.00629476156273707,NA
2024-12-26,-0.0359215932968038,0.0000666567654483795
2024-12-27,-0.0171688048649555,-0.0105824023343437
2024-12-28,0.0105539109069126,NA
2024-12-29,-0.0173163173686014,NA
2024-12-30,-0.00952898919172895,-0.0114771802281528
2024-12-31,0.00844829005287248,-0.00364481195588779
2025-01-01,0.0105463864569463,NA
2025-01-02,0.0257937106935461,-0.00245991794071264
2025-01-03,0.0125190387534923,0.0124259277008011
2025-01-04,0.00131195370335783,NA
2025-01-05,0.000801159028472862,NA
2025-01-06,0.0375618565168179,0.00574397390487871
2025-01-07,-0.0518242829786953,-0.0113685104960748
2025-01-08,-0.0195788576965656,0.00145996932487494
2025-01-09,-0.0272988491790357,NA
2025-01-10,0.0236932656291591,-0.0153851657858784
2025-01-11,-0.00142506249786367,NA
2025-01-12,-0.000826809568998313,NA
2025-01-13,0.000297197889065057,0.00154926497617593
2025-01-14,0.0211210930715596,0.00137503005367385
2025-01-15,0.040306661406227,0.0180265391343538
2025-01-16,-0.00746613592099961,-0.00192504328310601
2025-01-17,0.0460874538869578,0.00998986508021889
2025-01-18,-0.000516768544455899,NA
2025-01-19,-0.0322996292772465,NA
2025-01-20,0.00912882807456601,NA
2025-01-21,0.0396818342587629,0.0091119443565675
2025-01-22,-0.0237685469930423,0.00560575309887158
2025-01-23,0.0029584026842158,0.00544324386739732
2025-01-24,0.00823181116278129,-0.00292368064300275
2025-01-25,-0.0010006574570037,NA
2025-01-26,-0.0195973135639244,NA
2025-01-27,-0.00580957785144812,-0.0142463864123466
2025-01-28,-0.007425167615396,0.00855578643848767
2025-01-29,0.0231261207465303,-0.00449307931070763
2025-01-30,0.00990318110772679,0.00535272553230657
2025-01-31,-0.022500491172309,-0.0053360494695819
2025-02-01,-0.0172279369718287,NA
2025-02-02,-0.0299191082065488,NA
2025-02-03,0.0373378366646469,-0.00675235070336022
2025-02-04,-0.0354678933406194,0.0066859517231178
2025-02-05,-0.0129200487537534,0.00404626529310724
2025-02-06,-0.00022926951799646,0.00346967820940219
2025-02-07,-0.000664976673661764,-0.00919579964191567
2025-02-08,-0.000483212699446637,NA
2025-02-09,0.000182820937279434,NA
2025-02-10,0.00966772822799494,0.00676832007794436
2025-02-11,-0.0174979243693831,0.000760212291618111
2025-02-12,0.0220883159193475,-0.00322666093943178
2025-02-13,-0.0129763165895202,0.0105022498974909
2025-02-14,0.0091185779172293,-0.0000492789967864857
2025-02-15,0.000731796241549984,NA
2025-02-16,-0.0145063836274557,NA
2025-02-17,-0.00418496840066224,NA
2025-02-18,-0.00244453999348472,0.00293150691263677
2025-02-19,0.0114070351899248,0.00235223318327574
2025-02-20,0.0174219113580324,-0.00416899294705668
2025-02-21,-0.0227140947042454,-0.0172521462583607
2025-02-22,0.00469334730219672,NA
2025-02-23,-0.00315098307034173,NA
2025-02-24,-0.0517532055364913,-0.0045607576339508
2025-02-25,-0.0297766693549972,-0.00498555227562188
2025-02-26,-0.0507280862209709,0.000504666779927089
2025-02-27,0.00422598066095089,-0.0160907273851636
2025-02-28,-0.00391796299389704,0.0154850345063791
2025-03-01,0.0194707833624157,NA
2025-03-02,0.0912150149568652,NA
2025-03-03,-0.0908227048294561,-0.017675241088365
2025-03-04,0.0133482006343724,-0.0119075695636659
2025-03-05,0.0382554190530362,0.0106905542497313
2025-03-06,-0.00732993151532577,-0.0179105709684969
2025-03-07,-0.0364383782693103,0.00558919554235956
2025-03-08,-0.00680265695012163,NA
2025-03-09,-0.0666317432215322,NA
2025-03-10,-0.026005355987277,-0.0269966446857555
2025-03-11,0.0536729340651247,-0.00834775640749525
2025-03-12,0.0103269598158153,0.00529260324642512
2025-03-13,-0.0322337677609115,-0.0134200576923167
2025-03-14,0.0351765814759244,0.0204453467512023
2025-03-15,0.00444422215127116,NA
2025-03-16,-0.0211293785421946,NA
2025-03-17,0.0179536985740853,0.00768162629466603
2025-03-18,-0.0162741576821945,-0.0108672062009161
2025-03-19,0.048787879453061,0.0108319234829361
2025-03-20,-0.0314259156183106,-0.00289590309958906
2025-03-21,-0.00147378663629007,0.000329848876687413
2025-03-22,-0.00251088025103797,NA
2025-03-23,0.0261587898176756,NA
2025-03-24,0.016647018673748,0.0177500255415716
2025-03-25,-0.000311034368590103,0.00240096692240849
2025-03-26,-0.00654715703686912,-0.0120101055171236
2025-03-27,0.00317350850323614,-0.00265925502918137
2025-03-28,-0.0329295655003291,-0.0203437909989422
2025-03-29,-0.0210316800081276,NA
2025-03-30,-0.00318995159971266,NA
2025-03-31,0.0026005128116161,0.00669033812734335
2025-04-01,0.0312485205315684,0.00282040803090404
2025-04-02,-0.0320144583229853,0.00630844724950486
2025-04-03,0.00745365649204108,-0.0505364315937475
2025-04-04,0.00887686580650601,-0.0603266216713637
2025-04-05,-0.00405152206907357,NA
2025-04-06,-0.065449225225095,NA
2025-04-07,0.0129675075607981,-0.00178278022300971
2025-04-08,-0.0381170762617497,-0.0157867158668899
2025-04-09,0.0793890094423811,0.099862840933972
2025-04-10,-0.0363518545774045,-0.0448080138207803
2025-04-11,0.0463638537952746,0.0176854732518101
2025-04-12,0.0223170294885675,NA
2025-04-13,-0.0189638521368722,NA
2025-04-14,0.010193602875445,0.00965459170866722
2025-04-15,-0.0103846276257749,-0.00280482256384753
2025-04-16,0.00435145324422512,-0.0224786609788542
2025-04-17,0.0102041347801538,0.00142565506157899
2025-04-18,-0.00525486139588624,NA
2025-04-19,0.0072278543535026,NA
2025-04-20,0.00130277404441326,NA
2025-04-21,0.0271550412785429,-0.0240905435535972
2025-04-22,0.0654849109954958,0.0256850961505612
2025-04-23,0.00274893168226587,0.0153765814998838
2025-04-24,0.00260801373823992,0.0208304949583057
2025-04-25,0.00823375196990693,0.00719925199807773
2025-04-26,-0.000777011298330353,NA
2025-04-27,-0.00947010835713842,NA
2025-04-28,0.0129698521864597,0.000381300157892265
2025-04-29,-0.00733330942544472,0.00627957756027536
2025-04-30,-0.00082206698552299,0.000396923576276642
2025-05-01,0.0239657788961882,0.00706186861713083
2025-05-02,0.00431985343632411,0.0147350759858051
2025-05-03,-0.0105629983809011,NA
2025-05-04,-0.0165698419005678,NA
2025-05-05,0.00457071474008717,-0.0057508253986215
2025-05-06,0.021451265529472,-0.00839351165517703
2025-05-07,0.00237154382422395,0.00419664677487404
2025-05-08,0.0620264035337455,0.00694366837821511
2025-05-09,-0.00262457199628457,-0.00127488394062662
2025-05-10,0.0166180931818684,NA
2025-05-11,-0.00565098397007598,NA
2025-05-12,-0.0125017146072706,0.0325130574340947
2025-05-13,0.0131110318075239,0.00658211472093464
2025-05-14,-0.00607002763940643,0.00127722522710157
2025-05-15,0.00198014873712284,0.00487248316579014
2025-05-16,-0.00246438111865106,0.00631410704155817
2025-05-17,-0.00288564728922235,NA
2025-05-18,0.0310554149584065,NA
2025-05-19,-0.00792099837264653,0.00109322183475051
2025-05-20,0.0111575687100768,-0.00336784828908135
2025-05-21,0.0266750544968761,-0.0169943411070778
2025-05-22,0.0180279639423644,0.000394546502770447
2025-05-23,-0.0400625623389946,-0.0068491736212629
2025-05-24,0.00468070247407688,NA
2025-05-25,0.0114768975511844,NA
2025-05-26,0.00370729485402942,NA
2025-05-27,-0.00408109657520394,0.0205774403614419
2025-05-28,-0.010999457493792,-0.00580227349861826
2025-05-29,-0.0202455280092546,0.00393971846459817
2025-05-30,-0.0156765748876118,-0.00111920047149005
2025-05-31,0.00613051827031547,NA
2025-06-01,0.00964396528382233,NA
2025-06-02,0.00216920377543396,0.00561717806226145
2025-06-03,-0.00425019805593014,0.00568641799187132
2025-06-04,-0.00666608418803053,-0.000268504722306213
2025-06-05,-0.0305977318470372,-0.00484452261735143
2025-06-06,0.0273303530644588,0.0102166425258014
2025-06-07,0.0116691459869952,NA
2025-06-08,0.00168415960836583,NA
2025-06-09,0.0416599645648678,0.000900896856224744
2025-06-10,-0.00033431842692466,0.00565369385517789
