network,date,fee_token,gwei_high,gwei_avg,gwei_median,gwei_low,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
Optimism,2025-07-25,ETH,47.088371772,0.017008668756110717,0.0008224394269714648,4.54e-07,11.223469752352253,0.004073311257239652,0.0002111804795261788,1.2423409763150124e-07,1587069
Polygon PoS,2025-07-25,POL,431832,68.91014383036148,35.00550563058168,25.000000078,6.442185620931664,0.001028020011764482,0.0005224568342707412,0.0003729567077608469,3617548
zkSync Era,2025-07-25,ETH,6.5,0.05726549399327685,0.04525,0.04525,1.5492675532118048,0.013649164886525005,0.010785285658897564,0.01078528565889756,61862
Arbitrum One,2025-07-26,ETH,0.04245,0.010542217778249076,0.01,0.01,0.010320419804973962,0.0025630179775509485,0.002431194300347223,0.002431194300347222,2335550
Base,2025-07-26,ETH,1360.75282711,0.02219099916932323,0.0056818138484591866,0.001007266,330.8254703526247,0.005401082376581242,0.001389050119540772,0.0002462077299555611,9056727
Optimism,2025-07-26,ETH,30.000000172,0.00826963113468813,0.00041141243455389184,5.62e-07,7.293588046205442,0.00202220946150569,0.00010537516367702503,1.5600270672282516e-07,1541820
Polygon PoS,2025-07-26,POL,632556.177770168,57.06439750169158,32.875968384082455,25.000000072,9.66525326582739,0.0008719254885154194,0.0004994825282118243,0.0003819918938952754,3320153
zkSync Era,2025-07-26,ETH,6.5,0.057315730370871246,0.04525,0.04525,1.5802762952256946,0.01393456769979445,0.01100115420907118,0.011001154209071176,42962
Arbitrum One,2025-07-27,ETH,0.040249,0.010902016680235946,0.01,0.01,0.009947493064412675,0.002694420614545794,0.002471488251736111,0.0024714882517361102,2607936
Base,2025-07-27,ETH,3849.085072478,0.044384922844313515,0.012415145927092608,0.002327667,951.2968777449476,0.010975883063789106,0.003107294573062608,0.000575788428981769,8735697
Optimism,2025-07-27,ETH,33,0.007850959605521325,0.00043606683207715905,4.41e-07,8.15593502071265,0.0019527724459938878,0.0001205515579777569,2.0741396666432936e-07,1554321
Polygon PoS,2025-07-27,POL,1006879.635880513,58.74137148844033,35.29152919037285,25.000000077,15.58643229516476,0.0009093126695615712,0.0005445410821250295,0.0003869984004975105,3097486
zkSync Era,2025-07-27,ETH,6.5,0.05594494470572056,0.04525,0.04525,1.606467363628472,0.013826727358409893,0.011183484339105902,0.011183484339105898,52718
Arbitrum One,2025-07-28,ETH,0.331285,0.018705142205540853,0.010001206322401033,0.01,0.08278536993651298,0.004674259677319694,0.0024991991942417673,0.002498916942708331,3025508
Base,2025-07-28,ETH,3162.527882962,0.0423195666629494,0.012445159589892998,0.003109526,790.2894760046025,0.01058688011087293,0.0031347482052904167,0.0007772568685583662,8544265
Optimism,2025-07-28,ETH,401.125644794,0.013324308219347455,0.0006729142119695781,5.24e-07,100.2379972418405,0.003354163501802599,0.00019473085497469805,3.033174737128398e-07,2109147
Polygon PoS,2025-07-28,POL,338686.668789129,58.16031147388146,33.25682701445537,25.00000008,5.1875742478747044,0.000890826128849271,0.0005085452816055826,0.00038291839792672764,3621339
zkSync Era,2025-07-28,ETH,6.5,0.057543529532263264,0.04525,0.04525,1.6242960127604167,0.014379650089157757,0.011307599165755208,0.011307599165755204,68065
Arbitrum One,2025-07-29,ETH,0.138498,0.014889310793721876,0.010000250393193667,0.01,0.034199228113334375,0.0036766085884595064,0.002469300593759645,0.0024692940052083324,2667702
Base,2025-07-29,ETH,5111.034916226,0.03978333006505512,0.010523601600059943,0.002820928,1262.0648793584817,0.00985801368441468,0.0026360382940539967,0.0006983946168927578,8806412
Optimism,2025-07-29,ETH,30.861633083,0.009307572471575277,0.0001322332784802472,3.68e-07,7.620655128282009,0.0023573111419299794,0.00014631652751020732,1.4547620078825395e-07,1711372
Polygon PoS,2025-07-29,POL,1197983.231376521,57.744237166705574,31.871570686856174,25.000000088,17.567334796925564,0.0008467667328990995,0.00046689325533110545,0.00036660226951960655,3760169
zkSync Era,2025-07-29,ETH,6.5,0.05583845686078497,0.04525,0.04525,1.605041103385416,0.013788156678644777,0.011173555373567703,0.0111735553735677,78506
