rank,name,slug,url,skynet_score,price_usd,market_cap,trading_volume,tvl_usd,governance_score,security_incident_count,is_exit_scam,has_3rd_party_audit,audit_count,platforms
1,Uniswap,uniswap,https://skynet.certik.com/projects/uniswap,"{'rank': 6, 'percentile': 0.00025529742149599244, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 95.18, 'scoreCodeSecurity': 93.23999786376953, 'scoreCommunity': 98, 'scoreFundamental': 95.88999938964844, 'scoreGovernance': 96.19999694824219, 'scoreMarket': 96.41000366210938, 'scoreOperation': 93.30000305175781}",3.0301204596086606,1898142648,480663115.3288915,3123786972.5968475,,0,,True,17,Ethereum
2,Virtuals Protocol,virtuals-protocol,https://skynet.certik.com/projects/virtuals-protocol,"{'rank': 57, 'percentile': 0.0029103906050549355, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 92.56, 'scoreCodeSecurity': 87.3499984741211, 'scoreCommunity': 94.96, 'scoreFundamental': 92.5, 'scoreGovernance': 98, 'scoreMarket': 96, 'scoreOperation': 84.95}",0.5907404488348251,387883229,66792680.694484875,,,0,,True,3,Solana|Base|Ethereum|BSC
3,1inch Network,1inch,https://skynet.certik.com/projects/1inch,"{'rank': 62, 'percentile': 0.003165688026550928, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 92.45, 'scoreCodeSecurity': 92.92, 'scoreCommunity': 92.66, 'scoreFundamental': 94.86, 'scoreGovernance': 94.86, 'scoreMarket': 92.11, 'scoreOperation': 85.11}",0.07258262394629252,102802449,9630063.272946747,2467894.6393578434,,0,,True,4,Avalanche|BSC|Polygon
4,Hyperliquid,hyperliquid,https://skynet.certik.com/projects/hyperliquid,"{'rank': 71, 'percentile': 0.0036252233852438476, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 92.2, 'scoreCodeSecurity': 90.7300033569336, 'scoreCommunity': 98, 'scoreFundamental': 85.3499984741211, 'scoreGovernance': 90.5, 'scoreMarket': 96, 'scoreOperation': 93.37999725341797}",67.08558148009446,16990925726,658027605.1625977,3822438534.074184,,0,,True,2,Arbitrum|Ethereum
5,Aster,aster,https://skynet.certik.com/projects/aster,"{'rank': 71, 'percentile': 0.0036252233852438476, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 92.17, 'scoreCodeSecurity': 81.87, 'scoreCommunity': 95, 'scoreFundamental': 91.02, 'scoreGovernance': 95, 'scoreMarket': 95, 'scoreOperation': 89.34}",0.6171837341864986,1677357611,269010551.3187517,309106579.2080228,,0,False,True,6,BSC
6,Synfutures,synfutures,https://skynet.certik.com/projects/synfutures,"{'rank': 80, 'percentile': 0.0041358182282359435, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 91.86, 'scoreCodeSecurity': 89.44, 'scoreCommunity': 95.02, 'scoreFundamental': 92.8, 'scoreGovernance': 89.51, 'scoreMarket': 93.85, 'scoreOperation': 88.03}",0.003695862607489297,15905097,2963401.4713399806,4854425.14465493,,0,,True,1,Blast|Polygon|BSC|Arbitrum|zkSync|Ethereum
7,PancakeSwap,pancakeswap,https://skynet.certik.com/projects/pancakeswap,"{'rank': 88, 'percentile': 0.004595353586928752, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 91.69, 'scoreCodeSecurity': 94.98, 'scoreCommunity': 98, 'scoreFundamental': 76.7, 'scoreGovernance': 98, 'scoreMarket': 96, 'scoreOperation': 89.55}",1.367582951396119,436856915,55550322.49349926,2145870728.9409542,,0,,False,2,BSC|opBNB
8,STON.fi,ston-fi,https://skynet.certik.com/projects/ston-fi,"{'rank': 89, 'percentile': 0.004646413071227928, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 91.68, 'scoreCodeSecurity': 96, 'scoreCommunity': 93.59, 'scoreFundamental': 98, 'scoreGovernance': 89.6500015258789, 'scoreMarket': 84.78, 'scoreOperation': 91.2}",0.5310372170531306,20186168,12715.977005004883,29598169.732871808,,0,,True,4,TON|Tron
9,DODO DEX,dodo-dex,https://skynet.certik.com/projects/dodo-dex,"{'rank': 92, 'percentile': 0.004799591524125568, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 91.61, 'scoreCodeSecurity': 96, 'scoreCommunity': 95.71, 'scoreFundamental': 85.1, 'scoreGovernance': 94.46, 'scoreMarket': 93.26, 'scoreOperation': 83.97}",0.01646584083345351,17075725,1470430.059120138,11060441.623163858,,0,,False,5,Arbitrum|BSC|Polygon|TON|OKTC
10,Taiko,taiko,https://skynet.certik.com/projects/taiko,"{'rank': 116, 'percentile': 0.0060760786316058635, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 90.95, 'scoreCodeSecurity': 91.18, 'scoreCommunity': 94.03, 'scoreFundamental': 89.05, 'scoreGovernance': 90.78, 'scoreMarket': 92.94, 'scoreOperation': 85.45}",0.08294831054406877,15974457,5661681.126107724,16259871.523546606,,0,,True,1,Ethereum
11,DODO NFT,dodonft,https://skynet.certik.com/projects/dodonft,"{'rank': 122, 'percentile': 0.0064334950217003195, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 90.84, 'scoreCodeSecurity': 93.76, 'scoreCommunity': 93.52, 'scoreFundamental': 85.1, 'scoreGovernance': 94.46, 'scoreMarket': 93.26, 'scoreOperation': 82.92}",0.01646584083345351,17075725,1470430.059120138,11060441.623163858,,0,,False,3,Arbitrum|BSC|Polygon
12,Shiba Swap,shiba-swap,https://skynet.certik.com/projects/shiba-swap,"{'rank': 128, 'percentile': 0.006688792443196312, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 90.79, 'scoreCodeSecurity': 90.21, 'scoreCommunity': 97.3, 'scoreFundamental': 83, 'scoreGovernance': 88.93, 'scoreMarket': 96, 'scoreOperation': 87.24}",4.699074210252006e-06,2781793737,83336509.94023634,,,0,,False,1,Ethereum
13,Cetus Protocol,cetus-protocol,https://skynet.certik.com/projects/cetus-protocol,"{'rank': 139, 'percentile': 0.007301506254786871, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 90.56, 'scoreCodeSecurity': 93.12, 'scoreCommunity': 91.96, 'scoreFundamental': 95.06, 'scoreGovernance': 85.84, 'scoreMarket': 89.78999999999999, 'scoreOperation': 82.04000183105468}",0.01792639011004847,17004901,2392078.911454058,27046630.292083018,,1,,True,5,Sui
14,Mintlayer,mintlayer,https://skynet.certik.com/projects/mintlayer,"{'rank': 147, 'percentile': 0.007709982129180504, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 90.39, 'scoreCodeSecurity': 96, 'scoreCommunity': 93.82, 'scoreFundamental': 96.4, 'scoreGovernance': 83.80000305175781, 'scoreMarket': 87.81, 'scoreOperation': 78.09}",0.006843041389633098,438893,119003.98939545755,,,0,,False,2,Ethereum
15,Curve Stablecoin,curve-stablecoin,https://skynet.certik.com/projects/curve-stablecoin,"{'rank': 151, 'percentile': 0.00791422006637732, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 90.27, 'scoreCodeSecurity': 93.55, 'scoreCommunity': 96.28, 'scoreFundamental': 79.5, 'scoreGovernance': 93.36, 'scoreMarket': 95.38, 'scoreOperation': 80.79}",0.9990177974786327,207767422,21697798.870371453,50856110.88542107,,0,,True,1,Ethereum
16,Lighter,lighter,https://skynet.certik.com/projects/lighter,"{'rank': 169, 'percentile': 0.008833290783763048, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 90.02, 'scoreCodeSecurity': 92.51, 'scoreCommunity': 84.38999938964844, 'scoreFundamental': 87.9, 'scoreGovernance': 87.65, 'scoreMarket': 94.37, 'scoreOperation': 84.27}",1.5292483912835426,382416838,64011079.97316028,,,0,,False,3,Ethereum
17,Jupiter,jupiter-exchange,https://skynet.certik.com/projects/jupiter-exchange,"{'rank': 178, 'percentile': 0.009292826142455968, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 89.86, 'scoreCodeSecurity': 85.21, 'scoreCommunity': 95.17, 'scoreFundamental': 90.2300033569336, 'scoreGovernance': 84.62000274658203, 'scoreMarket': 96, 'scoreOperation': 79.9}",0.18372639025898121,615203184,33178216.55439014,1980415067.2069187,,0,,True,1,Solana
18,Sei Protocol,sei-protocol,https://skynet.certik.com/projects/sei-protocol,"{'rank': 181, 'percentile': 0.009446004595353608, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 89.81, 'scoreCodeSecurity': 80.79, 'scoreCommunity': 94.84, 'scoreFundamental': 97, 'scoreGovernance': 80.3499984741211, 'scoreMarket': 95.96, 'scoreOperation': 79.5}",0.05325383781947957,384569530,50980555.85953657,,,0,,False,1,Sei
19,Hyperion,hyperion,https://skynet.certik.com/projects/hyperion,"{'rank': 187, 'percentile': 0.00985448046974724, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 89.65, 'scoreCodeSecurity': 81.5, 'scoreCommunity': 93.63, 'scoreFundamental': 97, 'scoreGovernance': 88.23, 'scoreMarket': 89.96, 'scoreOperation': 87.79}",0.1695670415563123,3223177,177151.9350842475,10756054.104454195,,0,,True,0,Aptos
20,ApeBond,apeswap-finance,https://skynet.certik.com/projects/apeswap-finance,"{'rank': 195, 'percentile': 0.010211896859841696, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 89.49, 'scoreCodeSecurity': 72.08000183105469, 'scoreCommunity': 98, 'scoreFundamental': 95.88999938964844, 'scoreGovernance': 90.73999786376953, 'scoreMarket': 95.6500015258789, 'scoreOperation': 92.12000274658203}",0.0004941366034488299,316662,550.9823837280273,8708712.462895809,,0,,True,1,BSC|Ethereum|Polygon
21,Ambire Wallet,ambire,https://skynet.certik.com/projects/ambire,"{'rank': 196, 'percentile': 0.010262956344140872, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 89.47, 'scoreCodeSecurity': 92.45, 'scoreCommunity': 64.26, 'scoreFundamental': 95.6, 'scoreGovernance': 91.15, 'scoreMarket': 90.07, 'scoreOperation': 92.97}",0.016914897713996947,12385915,24878.325468595733,,,0,,True,1,Ethereum|Base|Arbitrum|Optimism|Polygon|BSC|Gnosis-gno|Scroll
22,IoTeX,iotex,https://skynet.certik.com/projects/iotex,"{'rank': 202, 'percentile': 0.010569313249936152, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 89.42, 'scoreCodeSecurity': 85.25, 'scoreCommunity': 94.65, 'scoreFundamental': 85.1, 'scoreGovernance': 88.2, 'scoreMarket': 92.59, 'scoreOperation': 92.92}",0.0029728248200298632,28107674,1242459.8912829834,2633366.0103766234,,0,,False,2,IoTeX|Polygon|BSC
23,Shade Protocol,shade-protocol,https://skynet.certik.com/projects/shade-protocol,"{'rank': 221, 'percentile': 0.01164156242021952, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 89.14, 'scoreCodeSecurity': 82.75, 'scoreCommunity': 95.86, 'scoreFundamental': 95.25, 'scoreGovernance': 88.36000061035156, 'scoreMarket': 87.13999938964844, 'scoreOperation': 89.72}",,382945,12228.3,,,0,,False,3,Secret
24,Synthetix,synthetix,https://skynet.certik.com/projects/synthetix,"{'rank': 228, 'percentile': 0.0119479193260148, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 88.95, 'scoreCodeSecurity': 90.14, 'scoreCommunity': 94.51, 'scoreFundamental': 79.5, 'scoreGovernance': 90.18, 'scoreMarket': 93.97, 'scoreOperation': 83.6}",0.23982674596018855,83282288,6400851.392347663,32694917.04544904,,0,,True,56,Ethereum
25,WOOFi Swap,woofiswap,https://skynet.certik.com/projects/woofiswap,"{'rank': 234, 'percentile': 0.01225427623181008, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 88.89, 'scoreCodeSecurity': 87.77, 'scoreCommunity': 96.4, 'scoreFundamental': 75.65, 'scoreGovernance': 88.75, 'scoreMarket': 93.79, 'scoreOperation': 95.49}",0.01261175281396596,23940998,1690624.214994218,8030572.464545531,,0,,False,10,BSC|Polygon|Ethereum|Solana|Fantom|Arbitrum|Avalanche|Near
26,Bonk,bonk1,https://skynet.certik.com/projects/bonk1,"{'rank': 235, 'percentile': 0.012305335716109256, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 88.84, 'scoreCodeSecurity': 89.12, 'scoreCommunity': 95.41, 'scoreFundamental': 80.52999877929688, 'scoreGovernance': 86.72000122070312, 'scoreMarket': 95.81, 'scoreOperation': 79.55}",4.440313068513861e-06,391781575,32559214.069999985,,,0,,True,1,Solana
27,Genius Terminal,genius-terminal,https://skynet.certik.com/projects/genius-terminal,"{'rank': 247, 'percentile': 0.012969109011998992, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 88.72, 'scoreCodeSecurity': 86.45, 'scoreCommunity': 93.3, 'scoreFundamental': 89.05, 'scoreGovernance': 94.87, 'scoreMarket': 87.38, 'scoreOperation': 85.85}",0.4164211590143063,137665204,28611437.754275385,,,0,,True,2,Ethereum|Arbitrum|Optimism|Avalanche|Base|BSC|Fantom|Solana
28,Orca,orca,https://skynet.certik.com/projects/orca,"{'rank': 265, 'percentile': 0.01388817972938472, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 88.53, 'scoreCodeSecurity': 90.06, 'scoreCommunity': 94.14, 'scoreFundamental': 78.8, 'scoreGovernance': 80.61000061035156, 'scoreMarket': 95.31, 'scoreOperation': 86.85}",1.1965359040884587,73355257,21765187.41225753,241281567.9241442,,0,,True,4,Solana
29,Curve,curve-dao-token,https://skynet.certik.com/projects/curve-dao-token,"{'rank': 283, 'percentile': 0.014858309931069735, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 88.34, 'scoreCodeSecurity': 89.14999999999999, 'scoreCommunity': 92.11, 'scoreFundamental': 88.32, 'scoreGovernance': 90.3, 'scoreMarket': 85.64, 'scoreOperation': 89.14999999999999}",0.21292205832732666,323773863,55778142.848199114,1548321964.419416,,2,,True,4,Ethereum
30,Playnance,Playnance,https://skynet.certik.com/projects/Playnance,"{'rank': 285, 'percentile': 0.014960428899668088, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 88.32, 'scoreCodeSecurity': 89.69999694824219, 'scoreCommunity': 79.94000244140625, 'scoreFundamental': 95, 'scoreGovernance': 75.5, 'scoreMarket': 65.30000305175781, 'scoreOperation': 86}",0.0025893001187189584,64873894,494843.45629898,,,0,,False,3,
31,Bluefin,bluefin,https://skynet.certik.com/projects/bluefin,"{'rank': 294, 'percentile': 0.015419964258361007, 'includedCategories': ['code', 'community', 'market', 'operation', 'fundamental'], 'score': 88.15, 'scoreCodeSecurity': 85.38999938964844, 'scoreCommunity': 93.88999938964844, 'scoreFundamental': 87.62000274658203, 'scoreGovernance': None, 'scoreMarket': 88.30000305175781, 'scoreOperation': 88.55000305175781}",0.010682813760066762,5386888,1919394.6573281463,68893683.08931579,,0,,True,0,Arbitrum|Sui
32,Coreum,coreum,https://skynet.certik.com/projects/coreum,"{'rank': 307, 'percentile': 0.016083737554250743, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 87.94, 'scoreCodeSecurity': 92.14, 'scoreCommunity': 73.19, 'scoreFundamental': 91.19999694824219, 'scoreGovernance': 88.12000274658203, 'scoreMarket': 85.35, 'scoreOperation': 95.37999725341797}",0.010380858120141001,4002374,1164.787452697754,,,0,,False,4,Cosmos
33,Orderly Network,orderly-network,https://skynet.certik.com/projects/orderly-network,"{'rank': 316, 'percentile': 0.016543272912943552, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 87.83, 'scoreCodeSecurity': 82.14, 'scoreCommunity': 95.81, 'scoreFundamental': 92.8, 'scoreGovernance': 63.2, 'scoreMarket': 93.85, 'scoreOperation': 87.87}",0.03744284408992774,14704821,4904303.023851561,23723877.122431125,,0,,True,2,Base|Ethereum|Solana|Arbitrum|Optimism
34,Bancor,bancor,https://skynet.certik.com/projects/bancor,"{'rank': 337, 'percentile': 0.017717641051825384, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 87.61, 'scoreCodeSecurity': 89.31, 'scoreCommunity': 90.32, 'scoreFundamental': 86.34, 'scoreGovernance': 87.82, 'scoreMarket': 86.41, 'scoreOperation': 87.42}",0.26495413014545666,28645480,2549659.43515001,25262552.130605683,,0,,True,2,Arbitrum
35,Bitcoin.com,bitcoin-com,https://skynet.certik.com/projects/bitcoin-com,"{'rank': 342, 'percentile': 0.018023997957620663, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 87.58, 'scoreCodeSecurity': 79.75, 'scoreCommunity': 96.91, 'scoreFundamental': 92.8, 'scoreGovernance': 93.56, 'scoreMarket': 86.69, 'scoreOperation': 80.16}",2.0275780691279118e-05,1016552,34861.17724609375,485506.7043522724,,0,,False,1,Ethereum
36,Rubic,rubic-finance,https://skynet.certik.com/projects/rubic-finance,"{'rank': 350, 'percentile': 0.01838141434771512, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 87.42, 'scoreCodeSecurity': 87.11, 'scoreCommunity': 97.33, 'scoreFundamental': 85.1, 'scoreGovernance': 82.03, 'scoreMarket': 89.49, 'scoreOperation': 81.97}",0.00400440680097666,662161,82967.21244071532,,,0,,False,1,Avalanche|BSC|Ethereum|Fantom|Harmony|Polygon|Solana
37,zkSwap Finance,zkswap-finance,https://skynet.certik.com/projects/zkswap-finance,"{'rank': 370, 'percentile': 0.019453663517998487, 'includedCategories': ['code', 'community', 'market', 'operation', 'fundamental'], 'score': 87.16, 'scoreCodeSecurity': 86.7, 'scoreCommunity': 60.76, 'scoreFundamental': 92.93, 'scoreGovernance': None, 'scoreMarket': 88.81, 'scoreOperation': 98}",0.0004178592619865777,265250,42876.02474539228,,,0,,False,1,zkSync
38,dYdX,dydx,https://skynet.certik.com/projects/dydx,"{'rank': 371, 'percentile': 0.01955578248659684, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 87.13, 'scoreCodeSecurity': 76.05000000000001, 'scoreCommunity': 93.58, 'scoreFundamental': 90.7, 'scoreGovernance': 93.23, 'scoreMarket': 90.05, 'scoreOperation': 80.81}",0.11516643969454096,4787914,3697782.929603216,135232019.79664382,,1,,True,3,Ethereum
39,edgeX,edgex,https://skynet.certik.com/projects/edgex,"{'rank': 372, 'percentile': 0.01955578248659684, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 87.13, 'scoreCodeSecurity': 82.43, 'scoreCommunity': 92.09, 'scoreFundamental': 82.75, 'scoreGovernance': 93.75, 'scoreMarket': 91.37, 'scoreOperation': 81.02999877929688}",0.33565668751809885,117749488,10452506.568132745,101103186.60157108,,0,,True,2,
40,0x,0x,https://skynet.certik.com/projects/0x,"{'rank': 390, 'percentile': 0.02062803165688032, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 86.85, 'scoreCodeSecurity': 70.63, 'scoreCommunity': 94.74, 'scoreFundamental': 88.25, 'scoreGovernance': 87.1, 'scoreMarket': 94.1, 'scoreOperation': 86.62}",0.08466114119483291,72171171,7034235.899178061,,,0,,False,0,Ethereum|Arbitrum|Avalanche|Fantom|Optimism|Polygon
41,HanChain,hanchain,https://skynet.certik.com/projects/hanchain,"{'rank': 404, 'percentile': 0.02134286443706923, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 86.69, 'scoreCodeSecurity': 81.19, 'scoreCommunity': 91.38, 'scoreFundamental': 95.97, 'scoreGovernance': 66.02, 'scoreMarket': 85.73, 'scoreOperation': 98}",0.00017232493595613943,14499,663331.7726756296,,,0,,False,2,Ethereum|Optimism
42,DexCheck,dexcheck,https://skynet.certik.com/projects/dexcheck,"{'rank': 409, 'percentile': 0.0216492213428644, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 86.65, 'scoreCodeSecurity': 83.73, 'scoreCommunity': 94.19, 'scoreFundamental': 96.4, 'scoreGovernance': 86.51, 'scoreMarket': 83.24, 'scoreOperation': 75.85}",8.940347019060124e-05,66239,36817.78143832738,,,0,,False,1,BSC
43,SquidGrow,squidgrow,https://skynet.certik.com/projects/squidgrow,"{'rank': 434, 'percentile': 0.022874648966045408, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 86.37, 'scoreCodeSecurity': 85.22, 'scoreCommunity': 95.01, 'scoreFundamental': 76.7, 'scoreGovernance': 88.99, 'scoreMarket': 90.06, 'scoreOperation': 85.68}",0.007981118039632315,7777282,84930.03958662468,,,0,,False,14,BSC|Ethereum
44,Injective,injective,https://skynet.certik.com/projects/injective,"{'rank': 454, 'percentile': 0.023946898136328776, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 86.24, 'scoreCodeSecurity': 96, 'scoreCommunity': 98, 'scoreFundamental': 98, 'scoreGovernance': 94.17, 'scoreMarket': 65, 'scoreOperation': 87.25}",5.013671864632824,505372894,82661922.61303362,12278442.785633743,,0,,False,3,Cosmos|BSC|Avalanche|Polygon|Solana|Ethereum|Fantom|Terra|Polkadot
45,Aerodrome Finance,aerodrome-finance,https://skynet.certik.com/projects/aerodrome-finance,"{'rank': 457, 'percentile': 0.02420219555782488, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 86.2, 'scoreCodeSecurity': 71.21, 'scoreCommunity': 97.49, 'scoreFundamental': 87.9, 'scoreGovernance': 68.65, 'scoreMarket': 96, 'scoreOperation': 89.65}",0.44671401788420695,432251593,51629838.03238268,311318450.73160535,,0,,False,0,Base
46,Meteora,meteora,https://skynet.certik.com/projects/meteora,"{'rank': 471, 'percentile': 0.02491702833801379, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 86.06, 'scoreCodeSecurity': 92.22, 'scoreCommunity': 95.62, 'scoreFundamental': 86.9, 'scoreGovernance': 32.74, 'scoreMarket': 94.83, 'scoreOperation': 89.5}",0.1281180725167515,66181843,7593061.325573579,285296939.1262516,,0,,True,1,Solana
47,Momentum,mmtfinance,https://skynet.certik.com/projects/mmtfinance,"{'rank': 498, 'percentile': 0.02629563441409244, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 85.82, 'scoreCodeSecurity': 80.5, 'scoreCommunity': 94.21, 'scoreFundamental': 83.7, 'scoreGovernance': 80.75, 'scoreMarket': 93.33, 'scoreOperation': 74.8}",0.1428440625988428,28961147,7704450.475090642,5412490.654357294,,0,,True,1,Sui
48,ApeX Protocol,apex-token,https://skynet.certik.com/projects/apex-token,"{'rank': 546, 'percentile': 0.02879754914475363, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 85.43, 'scoreCodeSecurity': 91.46, 'scoreCommunity': 94.64, 'scoreFundamental': 62.7, 'scoreGovernance': 91.99, 'scoreMarket': 92.16, 'scoreOperation': 82.85}",0.2918219299710541,41536666,10930239.475668743,1430009.2340483253,,0,,True,1,Ethereum
49,Railgun,railgun,https://skynet.certik.com/projects/railgun,"{'rank': 568, 'percentile': 0.029869798315037, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 85.21, 'scoreCodeSecurity': 80.41, 'scoreCommunity': 92.55, 'scoreFundamental': 86.15, 'scoreGovernance': 93.38, 'scoreMarket': 80.75, 'scoreOperation': 90.79}",2.366731708177267,34012453,618751.6157323879,81515698.00009574,,0,,True,1,Ethereum
50,AEVO,aevo,https://skynet.certik.com/projects/aevo,"{'rank': 579, 'percentile': 0.03048251212662756, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 85.12, 'scoreCodeSecurity': 81, 'scoreCommunity': 93.76, 'scoreFundamental': 71.1, 'scoreGovernance': 90.44, 'scoreMarket': 92.73, 'scoreOperation': 84.65}",0.018087640938210896,16762080,3484324.6251777373,,,0,,True,4,Ethereum
51,QuickSwap[Old],quickswap,https://skynet.certik.com/projects/quickswap,"{'rank': 594, 'percentile': 0.031299463875414824, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 85.03, 'scoreCodeSecurity': 81.73, 'scoreCommunity': 95.71, 'scoreFundamental': 79.5, 'scoreGovernance': 90.29, 'scoreMarket': 89.69, 'scoreOperation': 72.72}",9.273505095374572,7031492,4961.437769770622,337008895.30860525,,0,,True,1,Ethereum|Polygon
52,Perpetual Protocol,perpetual-protocol,https://skynet.certik.com/projects/perpetual-protocol,"{'rank': 596, 'percentile': 0.03140158284401329, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 85.02, 'scoreCodeSecurity': 83.01, 'scoreCommunity': 64.24, 'scoreFundamental': 79.5, 'scoreGovernance': 95.7, 'scoreMarket': 90.22, 'scoreOperation': 94.54}",0.019336476993220005,1274338,76642.78503283493,425833.7889714775,,0,,True,1,Optimism|Ethereum
53,Loopring,loopring,https://skynet.certik.com/projects/loopring,"{'rank': 603, 'percentile': 0.03181005871840692, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 84.99, 'scoreCodeSecurity': 84.52, 'scoreCommunity': 61.22, 'scoreFundamental': 86.96, 'scoreGovernance': 90.95, 'scoreMarket': 91.2, 'scoreOperation': 81.15}",0.013550847844160059,18891545,1879156.224315683,8743170.104426056,,1,,True,1,Ethereum
54,Swisscheese Finance,swisscheese-finance,https://skynet.certik.com/projects/swisscheese-finance,"{'rank': 607, 'percentile': 0.03191217768700538, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 84.94, 'scoreCodeSecurity': 80.65, 'scoreCommunity': 91.48, 'scoreFundamental': 76.7, 'scoreGovernance': 91.92, 'scoreMarket': 89.53, 'scoreOperation': 82.72}",0.03827015934411132,1672059,200969.04949152115,,,0,,True,3,Arbitrum|Avalanche|BSC|Ethereum|Polygon
55,AirSwap,airswap,https://skynet.certik.com/projects/airswap,"{'rank': 617, 'percentile': 0.03267806995149347, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 84.84, 'scoreCodeSecurity': 84.14, 'scoreCommunity': 90.49, 'scoreFundamental': 79.5, 'scoreGovernance': 92.6, 'scoreMarket': 88.45, 'scoreOperation': 72.72}",0.004401006797483685,767880,110796.94073419922,,,0,,True,1,Ethereum
56,Synapse Protocol,synapseprotocol,https://skynet.certik.com/projects/synapseprotocol,"{'rank': 620, 'percentile': 0.03267806995149347, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 84.84, 'scoreCodeSecurity': 80.74, 'scoreCommunity': 94.65, 'scoreFundamental': 68.3, 'scoreGovernance': 85.54, 'scoreMarket': 95.45, 'scoreOperation': 83.74}",0.13998727072906586,32301735,80231551.08759533,11510540.311114358,,0,,False,1,Ethereum
